season,week,home_team,away_team,market,side,provider,price_american,line,model_prob,implied_prob,edge,kelly_f,stake,start_iso,display_date,result_txt
2025,11,Memphis,Tulane,Total,Under,DraftKings,-110,55.5,0.7849,0.5238,0.4984,0.1,50.0,2025-11-08T02:00:00Z,2025-11-08,—
2025,11,Iowa,Oregon,ML,Home,Betway,200,,0.499,0.3333,0.497,0.1,50.0,2025-11-08T20:30:00Z,2025-11-08,—
2025,11,Penn State,Indiana,Total,Over,FanDuel,-110,48.5,0.7708,0.5238,0.4715,0.1,50.0,2025-11-08T17:00:00Z,2025-11-08,—
2025,11,Akron,Massachusetts,Total,Over,Hard Rock Bet,-110,48.5,0.7571,0.5238,0.4454,0.1,50.0,2025-11-05T00:00:00Z,2025-11-05,—
2025,11,Akron,Massachusetts,ML,Away,FanDuel,340,,0.3264,0.2273,0.436,0.025,12.5,2025-11-05T00:00:00Z,2025-11-05,—
2025,11,Middle Tennessee,Florida International,ML,Home,GTbets,100,,0.7104,0.5,0.4208,0.1,50.0,2025-11-08T20:00:00Z,2025-11-08,—
2025,11,Texas Tech,BYU,Total,Over,DraftKings,-110,52.5,0.7419,0.5238,0.4164,0.1,50.0,2025-11-08T17:00:00Z,2025-11-08,—
2025,11,Arizona,Kansas,ML,Home,FanDuel,-196,,0.9283,0.6622,0.4019,0.1,50.0,2025-11-08T20:30:00Z,2025-11-08,—
2025,11,Army,Temple,ML,Home,Paddy Power,-222,,0.9657,0.6894,0.4007,0.1,50.0,2025-11-08T17:00:00Z,2025-11-08,—
2025,11,West Virginia,Colorado,ML,Home,FanDuel,-220,,0.9553,0.6875,0.3895,0.1,50.0,2025-11-08T17:00:00Z,2025-11-08,—
2025,11,Virginia,Wake Forest,Total,Over,1xBet,-110,47.5,0.7185,0.5238,0.3716,0.1,50.0,2025-11-09T00:00:00Z,2025-11-09,—
2025,11,Marshall,James Madison,Total,Under,FanDuel,-110,56.5,0.7184,0.5238,0.3714,0.1,50.0,2025-11-08T17:00:00Z,2025-11-08,—
2025,11,Notre Dame,Navy,Total,Over,Fliff,-110,55.5,0.7174,0.5238,0.3695,0.1,50.0,2025-11-09T00:30:00Z,2025-11-09,—
2025,11,UCF,Houston,Total,Over,BetUS,-110,47.0,0.7145,0.5238,0.364,0.1,50.0,2025-11-08T01:00:00Z,2025-11-08,—
2025,11,Eastern Michigan,Bowling Green,ML,Home,Pinnacle,-124,,0.7488,0.5536,0.3527,0.1,50.0,2025-11-08T18:00:00Z,2025-11-08,—
2025,11,Arkansas State,Southern Miss,Total,Over,DraftKings,-110,57.5,0.7062,0.5238,0.3482,0.1,50.0,2025-11-08T17:00:00Z,2025-11-08,—
2025,11,App State,Georgia Southern,ML,Home,Unibet (SE),-210,,0.9084,0.6774,0.3409,0.1,50.0,2025-11-07T00:30:00Z,2025-11-07,—
2025,11,Mississippi State,Georgia,Total,Under,Fliff,-110,57.5,0.7021,0.5238,0.3404,0.1,50.0,2025-11-08T17:00:00Z,2025-11-08,—
2025,11,Florida Atlantic,Tulsa,ML,Home,Marathon Bet,-164,,0.8203,0.6212,0.3205,0.1,50.0,2025-11-08T20:00:00Z,2025-11-08,—
2025,11,UCLA,Nebraska,ML,Home,Hard Rock Bet,-140,,0.7639,0.5833,0.3096,0.1,50.0,2025-11-09T02:00:00Z,2025-11-09,—
2025,11,Delaware,Louisiana Tech,Total,Under,DraftKings,-110,57.5,0.6838,0.5238,0.3055,0.1,50.0,2025-11-08T20:00:00Z,2025-11-08,—
2025,11,Liberty,Missouri State,ML,Home,Marathon Bet,-286,,0.9592,0.7409,0.2946,0.1,50.0,2025-11-08T18:00:00Z,2025-11-08,—
2025,11,Coastal Carolina,Georgia State,ML,Home,BetRivers,-265,,0.9347,0.726,0.2875,0.1,50.0,2025-11-08T21:00:00Z,2025-11-08,—
2025,11,Oregon State,Sam Houston,Total,Over,Bally Bet,-110,52.0,0.6737,0.5238,0.2861,0.1,50.0,2025-11-09T03:00:00Z,2025-11-09,—
2025,11,Rutgers,Maryland,ML,Away,Bally Bet,-112,,0.6789,0.5283,0.2851,0.1,50.0,2025-11-08T19:30:00Z,2025-11-08,—
2025,11,UCLA,Nebraska,Total,Over,DraftKings,-110,43.5,0.672,0.5238,0.2828,0.1,50.0,2025-11-09T02:00:00Z,2025-11-09,—
2025,11,Utah State,Nevada,ML,Home,Marathon Bet,-286,,0.9372,0.7409,0.2649,0.1,50.0,2025-11-09T00:30:00Z,2025-11-09,—
2025,11,West Virginia,Colorado,Total,Under,FanDuel,-110,56.5,0.6611,0.5238,0.2621,0.1,50.0,2025-11-08T17:00:00Z,2025-11-08,—
2025,11,Memphis,Tulane,ML,Home,FanDuel,-220,,0.8569,0.6875,0.2463,0.1,50.0,2025-11-08T02:00:00Z,2025-11-08,—
2025,11,UTEP,Jacksonville State,ML,Away,Paddy Power,-118,,0.6734,0.5413,0.2441,0.1,50.0,2025-11-08T20:00:00Z,2025-11-08,—
2025,11,Miami,Syracuse,Total,Over,FanDuel,-110,46.5,0.6503,0.5238,0.2415,0.1,50.0,2025-11-08T20:30:00Z,2025-11-08,—
2025,11,Missouri,Texas A&M,Total,Over,ESPN BET,-110,48.5,0.6478,0.5238,0.2367,0.1,50.0,2025-11-08T20:30:00Z,2025-11-08,—
2025,11,New Mexico State,Kennesaw State,Total,Under,1xBet,-110,54.5,0.6457,0.5238,0.2327,0.1,50.0,2025-11-08T21:00:00Z,2025-11-08,—
2025,11,TCU,Iowa State,ML,Home,Paddy Power,-225,,0.8471,0.6923,0.2235,0.1,50.0,2025-11-08T20:30:00Z,2025-11-08,—
2025,11,Vanderbilt,Auburn,Total,Over,DraftKings,-110,45.5,0.6408,0.5238,0.2233,0.1,50.0,2025-11-08T21:00:00Z,2025-11-08,—
2025,11,Arizona,Kansas,Total,Over,1xBet,-110,55.5,0.6312,0.5238,0.2051,0.1,50.0,2025-11-08T20:30:00Z,2025-11-08,—
2025,11,North Carolina,Stanford,ML,Away,Unibet (UK),300,,0.3005,0.25,0.2019,0.0673,33.64,2025-11-08T21:30:00Z,2025-11-08,—
2025,11,TCU,Iowa State,Total,Over,FanDuel,-110,57.5,0.6279,0.5238,0.1987,0.1,50.0,2025-11-08T20:30:00Z,2025-11-08,—
2025,11,Alabama,LSU,ML,Home,DraftKings,-395,,0.9537,0.798,0.1952,0.1,50.0,2025-11-09T00:30:00Z,2025-11-09,—
2025,11,USC,Northwestern,Total,Under,Pinnacle,-110,53.0,0.6218,0.5238,0.1871,0.1,50.0,2025-11-08T02:00:00Z,2025-11-08,—
2025,11,Hawai'i,San Diego State,Total,Under,Ladbrokes,-110,51.5,0.6169,0.5238,0.1778,0.1,50.0,2025-11-09T04:00:00Z,2025-11-09,—
2025,11,Purdue,Ohio State,Total,Under,FanDuel,-110,48.5,0.6165,0.5238,0.177,0.1,50.0,2025-11-08T18:00:00Z,2025-11-08,—
2025,11,Coastal Carolina,Georgia State,Total,Under,LowVig.ag,-110,58.0,0.6163,0.5238,0.1766,0.1,50.0,2025-11-08T21:00:00Z,2025-11-08,—
2025,11,Clemson,Florida State,Total,Over,FanDuel,-110,55.5,0.6148,0.5238,0.1738,0.1,50.0,2025-11-09T00:00:00Z,2025-11-09,—
2025,11,Liberty,Missouri State,Total,Over,DraftKings,-110,50.5,0.6099,0.5238,0.1644,0.1,50.0,2025-11-08T18:00:00Z,2025-11-08,—
2025,11,Boston College,SMU,Spread,Home,FanDuel,-110,10.5,0.5965,0.5238,0.1388,0.1,50.0,2025-11-08T17:00:00Z,2025-11-08,—
2025,11,Texas Tech,BYU,ML,Away,Bovada,300,,0.2835,0.25,0.1341,0.0447,22.35,2025-11-08T17:00:00Z,2025-11-08,—
2025,11,Hawai'i,San Diego State,ML,Home,LeoVegas,195,,0.3628,0.339,0.0703,0.036,18.02,2025-11-09T04:00:00Z,2025-11-09,—
2025,11,Toledo,Northern Illinois,ML,Home,DraftKings,-600,,0.9034,0.8571,0.054,0.1,50.0,2025-11-06T00:00:00Z,2025-11-06,—
2025,11,Rice,UAB,ML,Away,Fliff,125,,0.4679,0.4444,0.0527,0.0421,21.07,2025-11-08T19:00:00Z,2025-11-08,—
2025,11,Notre Dame,Navy,ML,Home,Hard Rock Bet,-2500,,0.99,0.9615,0.0296,0.1,50.0,2025-11-09T00:30:00Z,2025-11-09,—
